17//1, 0.0, 4.868916985828594e-5
15//1, -5.294529088750721e-5, 5.600847839587259e-5
13//1, 2.225913358699927e-5, 5.834542927524646e-5
11//1, 7.782383864451958e-6, 5.366782429735948e-5
9//1, 8.337250976708788e-5, 5.234288508111799e-5
7//1, 0.00018613494282071485, 5.177507878304183e-5
5//1, -0.0005794044134930232, 5.0249508375342765e-5
3//1, 0.0014886518437489116, 4.634783540586461e-5
1//1, -0.0002808976860322332, 2.785259106809811e-5
