39//1, 0.0, 0.000927566197699211
37//1, 0.0006695440601716933, 0.0009671754556877009
36//1, -0.0001775068963675646, 0.0010546149742024773
35//1, -0.0002688660283999674, 0.0008974844819278928
35//1, -0.0002511918582329798, 0.0010126077775594027
34//1, 0.00023573281003020307, 0.0009406514461453342
33//1, -0.0005535414513376224, 0.0009869172779042878
33//1, -0.0004665801384384754, 0.0009945063474639073
33//1, -0.0005159791313874279, 0.0010197359127483954
32//1, -0.0019124387238322273, 0.000990254306266711
32//1, -0.00011250789829118937, 0.0009767661938332387
31//1, 0.005444148642375518, 0.0009880725312654316
31//1, -0.0011910251345633549, 0.0009927566741436626
31//1, 8.379642922325279e-5, 0.000978605719894027
30//1, 0.000569650939737973, 0.0009995251536576424
30//1, -0.00038055559177894646, 0.0011225010078478542
30//1, 0.004124496840132897, 0.0009855885620374896
29//1, 0.0006257052272909504, 0.0009513804700518219
29//1, 0.0005904155233592638, 0.000976390012262823
29//1, -0.0005895205634898157, 0.000976260227021995
29//1, 0.005107683408146138, 0.0009750444611071287
28//1, 0.0009020936283366722, 0.001041083376254255
28//1, 0.0018691579701797466, 0.0010401606467899934
28//1, 0.003769222955006681, 0.0009639542569737798
27//1, 0.0038650462536763044, 0.0009812534912536212
27//1, 0.0005857112403130624, 0.0010520071284747586
27//1, -0.001858104277405701, 0.0008819238534274894
27//1, -0.0003816239350250042, 0.0010238352370350102
27//1, -0.0022670592191554534, 0.0009114945081192449
26//1, 0.0019361864028740988, 0.0009242220356634011
26//1, -0.0011147919135848841, 0.0009708781588384981
26//1, -0.0013204984849639302, 0.000911133768010983
26//1, 0.0006834594742572553, 0.0008823116503319881
25//1, 0.0005343955349732259, 0.0010052103561431103
25//1, 0.0017600876915125345, 0.000994222388527379
25//1, -0.002884629693532366, 0.0009559577134787048
25//1, 0.0005798976744366574, 0.0010651789226120154
24//1, 0.001057330417413312, 0.0009688260888709892
24//1, 0.002420766767839981, 0.0008882455844537744
24//1, -0.004566657880594058, 0.0009250285645198554
24//1, 0.001362241195938791, 0.001061802636999341
23//1, -0.0008243196433201126, 0.0009326127305419212
23//1, -0.001845829093434386, 0.000955523056123966
23//1, -0.0001695528581039139, 0.0009535766475465635
23//1, 0.0033835981836524195, 0.00097723251638046
22//1, 0.003617654329631606, 0.0009647804837836973
22//1, -0.004783472165872599, 0.0009276779788504037
22//1, 0.0012559410542026161, 0.0008864680181391541
21//1, -0.0007318540378809864, 0.0009284736226379046
21//1, -0.001706551859780751, 0.0009401504307943238
21//1, -0.0032625444210618907, 0.00103604348753548
21//1, 0.005427459884163577, 0.0009861506605109204
20//1, 0.0030989122098898664, 0.0008784430793612199
20//1, -0.004381526221228512, 0.0009221118864311844
20//1, -0.0010376846361607414, 0.0008983883607404256
19//1, -0.005937298960047534, 0.0009070123200150944
19//1, 0.0020778133953791343, 0.0009198860907069151
19//1, 0.006539395176228834, 0.0009966432578514582
18//1, -0.0016869843932786925, 0.0010415191978936436
18//1, -0.00035507957636624044, 0.0010067348615949892
18//1, -0.001828562872134735, 0.0008907098915926483
17//1, -0.005457257948631847, 0.0009775799096424225
17//1, 0.006122279377031986, 0.0009606524996241699
17//1, 0.0036934964669888305, 0.0009127738430658018
16//1, -0.003664619385852305, 0.0009198099462633698
16//1, -0.0012122073159611282, 0.0008322940102309855
15//1, 0.0020846020548989964, 0.0009171235284749883
15//1, -0.005333818347527048, 0.0009947632151234178
15//1, 0.005025608720255923, 0.0008974281620969308
14//1, -0.005928607098030507, 0.0009362713233864139
14//1, 0.004210553293515368, 0.0009156542565580634
13//1, -0.004262045573392723, 0.0009086675824277448
13//1, 0.002703974131264063, 0.0009518536368883427
12//1, 0.001824600597688317, 0.000888753820503681
12//1, 0.0005525830796974558, 0.0008984725697111164
11//1, -0.004458279988142981, 0.0008615899938644199
11//1, -0.000728822335778008, 0.0009111615117048199
10//1, -0.000605656295790804, 0.0009073156485893844
9//1, 0.008494390059855068, 0.0009291484091953745
9//1, -0.003414122027151164, 0.000904058460038016
8//1, -0.0008151163181287928, 0.0009202690599146586
7//1, -0.007373532749470108, 0.0009159173439148204
6//1, 0.0021283023676675734, 0.0009023254581090845
5//1, -0.0031078960818883925, 0.0008701526697986024
3//1, -0.012323812191549629, 0.0007105610242222497
