30//1, 0.0, 0.0007807092694609472
29//1, 0.000172247722005895, 0.0009048091277106086
28//1, -0.0002809747496741763, 0.0007516192931498147
27//1, -0.0003665928735317574, 0.000922102118104456
27//1, -0.00022511181029661418, 0.0008839161727620271
26//1, 0.004561151560326792, 0.0007816328464558091
26//1, 0.001742588506992288, 0.0008773636090123477
25//1, 0.007629819919628283, 0.000821858649873083
25//1, -0.00032300352869710556, 0.0008649553548686408
24//1, 0.002068798476511457, 0.0008254801638822154
24//1, 0.003547603619755397, 0.0007820589092054739
24//1, 0.00201713183083805, 0.0008214317262754205
23//1, 0.0030670633345732147, 0.0008216167137876614
23//1, 0.0027885699940879798, 0.0007849226896610969
23//1, 0.0019273620838332155, 0.000833328905503496
22//1, -0.004956600327064145, 0.0007854111111923831
22//1, 0.0016873206282255364, 0.0008173727485488599
22//1, 0.005901819501578738, 0.0009358507861569475
21//1, -0.001118943901678663, 0.000832145780027667
21//1, -0.00022625977119892788, 0.000774171428170391
21//1, 0.004688767333518016, 0.0008351516273015107
21//1, -0.0004047819521242545, 0.0008690517304788948
20//1, -0.0018708419055283572, 0.0007432170936493696
20//1, -0.0005225954750228017, 0.000811562327933824
20//1, 0.003638108019114057, 0.000847672678158305
19//1, -0.00465919474785765, 0.0007769297602717829
19//1, 0.003451383588538296, 0.000841557247164915
19//1, 0.00717734653651945, 0.0008050824772360647
18//1, -0.004247164249276426, 0.0007128337455634514
18//1, 0.001599238052802451, 0.0008004463464391153
18//1, 0.00026273936295882365, 0.0008498609237427804
17//1, 0.008410854191496791, 0.0008616006474595053
17//1, -0.002806504992807398, 0.0007683327899567148
17//1, 0.0013986489174476885, 0.0008555037277107397
16//1, -0.0051533356834127415, 0.000743185954108316
16//1, 0.0016099828505945482, 0.0007563983107657154
15//1, -0.004860920758314341, 0.0007731876263499623
15//1, 0.005523993643373515, 0.0007490306790224386
15//1, 0.004707975695406478, 0.0008711323546378315
14//1, 0.0008497129031016931, 0.0008140767604336226
14//1, -0.0015508655116730943, 0.0007802922561465545
13//1, 0.003704479204878194, 0.0007847568436139915
13//1, -0.004539960960519561, 0.0008431863024536873
12//1, 0.003541136017646856, 0.0007604569962393596
12//1, 0.0011253309800229045, 0.0007856307511399337
11//1, -0.0032064628233668523, 0.0007429178141148096
11//1, 0.0007611572948172032, 0.0007779576357548201
10//1, -0.0002704866331090341, 0.0007833713546381479
9//1, 0.009151574755613887, 0.0008387682833053553
9//1, -0.002804239889487535, 0.0008602668260294848
8//1, -0.0008037219837026851, 0.0007907690570172385
7//1, -0.006633509511059962, 0.0007330516765067378
6//1, 0.002232562611805286, 0.0007845111374966263
5//1, -0.0039627363641169915, 0.0007930749501995878
3//1, -0.012273269802978513, 0.000559260798623466
