21//1, 0.0, 0.0006673223639060338
19//1, 0.0006759964041695455, 0.0006811760149486975
17//1, 0.0012145450925894528, 0.000753380763363246
15//1, 0.0008310917282647741, 0.0006511907090621659
13//1, 0.0005543170420877809, 0.0006852782254381574
11//1, 0.0005596431059416495, 0.0007803811779510804
9//1, -1.056613133746311e-5, 0.0007143500035311943
7//1, -0.0006123348842087026, 0.0007632379752209135
5//1, 0.005792050562412658, 0.0006975301500051019
3//1, 0.001390344141404677, 0.0007405536843581849
1//1, -0.006043867966107807, 0.0005478638308768819
